grass_region,last_click_date,click_campaign,cost,impression_cnt,click_cnt,non_cohorts_order_cnt_7d,non_cohorts_gmv_7d,cohort_order_cnt_7d,cohort_gmv_7d,session_order_cnt,session_gmv,atc_cnt,month,cohort_order_cnt_1d,cohort_gmv_1d,new_buyer_cnt_1d,session_cnt,app_session_cnt,web_session_cnt,Upper Campaign,lower campaign name,Campaign Type,Category,campaign_name,BE_category,type,testgroup,campaign name (for AB TEST comparison),cpm
TH,7月30日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,595.86,983019,11415,2626,33570.43201,749,8740.731617,330,3447.992364,18878,2025年7月,749,8740.731617,9,38594,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000606153
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,452.75,1010082,8707,1304,25182.2571,766,16180.24072,310,7095.444453,9373,2025年8月,654,14000.28512,8,23585,4922,2233,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000448231
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,94.78,233281,1804,227,4798.311308,152,3716.505934,62,1554.704846,1652,2025年8月,139,3588.981242,2,4332,985,483,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000406291
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,78.97,165684,1229,193,4988.298905,116,4097.634178,40,1024.760738,1468,2025年8月,106,3829.53832,1,3058,729,270,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.00047663
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,80.12,195898,1381,143,4395.832785,128,2302.457698,43,614.746191,1328,2025年8月,114,2177.352423,0,2766,799,350,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000408988
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,61.94,170405,1203,207,4042.44698,94,2109.123957,35,851.6346375,1333,2025年8月,71,1839.92558,0,3179,687,300,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.000363487
TH,8月1日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,219.25,434788,4322,705,18581.1065,369,10579.77184,149,6642.676671,4966,2025年8月,342,10243.01355,1,11426,2420,1059,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000504269
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,939.14,1500905,13582,3228,41193.93278,1304,14523.83095,358,3548.089733,23573,2025年8月,1053,11966.8641,21,58484,7650,1909,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000625716
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,142.27,249811,1955,356,4936.657836,178,2306.079779,53,567.0009953,2853,2025年8月,135,1955.815634,0,7191,1115,250,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000569511
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,144.74,263443,1976,505,8378.627058,204,5576.847102,61,966.3272337,3847,2025年8月,186,5381.486869,0,8318,1201,240,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.000549417
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,118.5,275031,1392,459,6554.896869,174,1471.005283,56,486.6396141,3363,2025年8月,150,1274.48128,0,6105,839,201,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000430861
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,168.72,387866,2098,431,4746.866243,214,2002.756297,88,798.8668555,3196,2025年8月,183,1653.686548,2,6815,1242,330,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000434996
TH,8月1日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,365.25,562935,5609,1327,14994.36062,553,6165.339561,119,1373.003599,9599,2025年8月,440,4702.817548,4,23828,3255,727,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000648832
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,841.95,1684622,13129,2671,33342.01026,1744,20492.92489,700,6809.432662,19257,2025年8月,1475,15899.92282,10,38454,7762,2356,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.000499786
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,119.7,230896,1687,475,6104.144552,272,3652.859659,119,1642.967614,3450,2025年8月,231,3026.138887,1,6461,1055,365,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000518415
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,117.64,269670,1704,365,6102.367353,230,3398.851543,118,1470.423398,2562,2025年8月,211,3004.670393,3,4897,1002,324,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.000436237
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,118.4,297477,1641,377,5310.018528,204,2945.415818,75,783.1311538,3021,2025年8月,183,2641.120588,1,5040,978,310,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.000398014
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,119.23,375299,2010,452,5882.17625,258,3118.658602,116,1061.296991,3386,2025年8月,233,2810.014547,0,5789,1139,432,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000317693
TH,8月1日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,317.87,639640,5733,1275,18633.68104,732,9476.96746,284,3042.646045,9196,2025年8月,659,8852.421101,9,18615,3398,1142,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000496951
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,1675.98,3381606,29426,6242,76965.88929,3302,38876.3721,1048,10308.5828,45043,2025年8月,2769,32903.78654,25,108818,15542,5949,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000495617
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,251.31,707591,4681,946,13619.85392,470,5219.372177,139,1261.220427,7151,2025年8月,401,4608.301049,1,15565,2298,1255,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000355163
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,239,535454,3207,934,9472.573922,416,5310.183294,175,1390.368272,6225,2025年8月,345,4623.688845,4,12553,1852,715,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.00044635
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,203.79,592928,3000,832,9358.482199,332,3332.486027,134,1127.754383,6345,2025年8月,282,2964.704081,4,11283,1599,807,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000343701
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,270.2,602040,3692,702,8649.699717,420,4885.681954,161,1680.361381,5024,2025年8月,354,4408.631192,3,11368,1802,1090,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000448807
TH,8月1日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,669.95,1208958,11379,2368,25796.3819,1288,14084.37945,378,3119.516117,16610,2025年8月,1051,11364.06707,11,41701,6201,2311,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000554155
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,534.65,1088395,9025,1296,26577.19041,470,12455.89159,281,8626.383891,9884,2025年8月,470,12455.89159,6,22076,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000491228
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,101.95,211568,1622,231,3964.205191,104,1502.090192,69,984.7638006,1786,2025年8月,104,1502.090192,2,4189,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000481878
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,92.48,172730,1299,198,3628.114233,69,1560.094939,44,1184.656611,1517,2025年8月,69,1560.094939,0,2900,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000535402
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,79.23,192508,1287,165,2562.958426,57,890.1002986,33,613.1536636,1422,2025年8月,57,890.1002986,1,2694,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000411567
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,54.31,138834,1004,158,3782.655846,63,1464.237042,46,925.3196539,1246,2025年8月,63,1464.237042,1,2707,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.000391187
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,255.23,471594,4346,595,9829.703392,232,3670.98752,146,2239.458541,4566,2025年8月,232,3670.98752,2,10441,0,0,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000541207
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,957.37,1435804,13762,3339,39542.63288,758,8876.571472,415,4433.848863,26055,2025年8月,758,8876.571472,17,56460,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000666783
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,148.78,233374,1930,418,6990.690146,115,1516.086058,69,1136.758288,2892,2025年8月,115,1516.086058,4,6888,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000637517
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,151.58,239384,1886,516,7046.30059,134,1769.644897,72,870.2549575,3830,2025年8月,134,1769.644897,4,7703,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.000633209
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,184.17,331147,1928,470,5628.839139,166,1444.146696,121,1063.379527,3455,2025年8月,166,1444.146696,2,5989,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000556158
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,157.68,332865,1908,426,4546.818773,167,1766.878493,105,1090.942501,3335,2025年8月,167,1766.878493,1,6581,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000473706
TH,8月2日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,402.73,541651,5855,1427,17420.93775,345,4526.146543,167,1865.798943,11023,2025年8月,345,4526.146543,5,23205,0,0,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000743523
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,897.26,1678700,13383,3018,37228.01256,1241,13574.93699,745,7847.791134,22117,2025年8月,1241,13574.93699,12,38164,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.000534497
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,125.66,302698,2030,411,5553.183677,195,2526.397979,117,1332.724294,3108,2025年8月,195,2526.397979,0,5776,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000415133
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,133.89,284781,1757,405,5999.448741,179,2104.12679,117,1088.492458,2999,2025年8月,179,2104.12679,2,4997,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.000470151
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,133.41,323528,1803,424,5496.976036,213,2537.753618,147,1832.968379,2750,2025年8月,213,2537.753618,0,5014,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.00041236
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,130.36,360638,1979,446,5869.417656,171,2049.619784,110,1096.529515,3077,2025年8月,171,2049.619784,1,5658,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000361471
TH,8月2日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,338.65,639221,5736,1320,16256.7932,488,5405.592221,310,3103.808284,9976,2025年8月,488,5405.592221,3,18281,0,0,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000529785
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,1672.65,2774784,26299,6504,79315.22364,1830,21577.52331,1036,10968.79228,50035,2025年8月,1830,21577.52331,32,101013,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000602804
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,251.44,589353,4014,877,10402.96118,273,4204.968073,180,2537.661741,6466,2025年8月,273,4204.968073,5,14049,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000426637
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,272.98,513676,3310,791,11122.00444,253,3495.645356,144,2118.735166,6927,2025年8月,253,3495.645356,6,11633,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.000531424
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,236.78,552452,2998,817,10139.02703,268,3821.526376,186,2748.212235,6451,2025年8月,268,3821.526376,2,9947,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000428598
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,243.1,648675,3643,689,7442.852155,259,2383.43159,163,1539.514585,5773,2025年8月,259,2383.43159,4,10321,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000374764
TH,8月2日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,670.09,1018899,10266,2499,27999.58502,774,8289.196846,435,3801.301585,19806,2025年8月,774,8289.196846,12,39143,0,0,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000657661
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,534.65,1088395,9025,1296,26577.19041,744,17979.94028,288,9522.180537,9884,2025年8月,622,15613.16898,6,22076,5380,1817,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000491228
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,101.95,211568,1622,231,3964.205191,180,2477.727586,78,1094.648189,1786,2025年8月,158,2212.541153,2,4189,1008,339,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000481878
TH,8月2日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,92.48,172730,1299,198,3628.114233,112,2418.671771,44,1184.656611,1517,2025年8月,99,2085.956052,0,2900,793,252,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000535402
