coupon_id,cust_id,status,issue_date,expire_date,discount_amount,coupon_type,used_date,used_order_id,grass_date
CP00000843,1001823,过期,2025/12/02,2025/12/09,0.85,discount,,,2025/12/18
CP00000844,1002309,过期,2025/12/02,2025/12/09,0.85,discount,,,2025/12/18
CP00000845,1002110,过期,2025/12/02,2025/12/09,46.0,cash,,,2025/12/18
CP00000846,1000750,过期,2025/12/02,2025/12/09,0.8,discount,,,2025/12/18
CP00000847,1002297,过期,2025/12/02,2025/12/09,0.85,discount,,,2025/12/18
CP00000848,1001947,过期,2025/12/02,2025/12/09,14.0,cash,,,2025/12/18
CP00000849,1002206,已用,2025/12/02,2025/12/09,0.8,discount,2025/12/02,35,2025/12/18
CP00000850,1000609,已用,2025/12/02,2025/12/09,0.9,discount,2025/12/02,38,2025/12/18
CP00000851,1001197,过期,2025/12/02,2025/12/09,32.0,cash,,,2025/12/18
CP00000852,1002841,已用,2025/12/02,2025/12/09,32.0,cash,2025/12/02,16,2025/12/18
CP00000853,1002056,过期,2025/12/02,2025/12/09,6.0,cash,,,2025/12/18
CP00000854,1002046,过期,2025/12/02,2025/12/09,30.0,cash,,,2025/12/18
CP00000855,1001962,已用,2025/12/02,2025/12/09,0.85,discount,2025/12/02,27,2025/12/18
CP00000856,1002209,过期,2025/12/02,2025/12/09,0.8,discount,,,2025/12/18
CP00000857,1000823,过期,2025/12/02,2025/12/09,0.9,discount,,,2025/12/18
CP00000858,1002542,过期,2025/12/02,2025/12/09,50.0,cash,,,2025/12/18
CP00000859,1002807,过期,2025/12/02,2025/12/09,0.8,discount,,,2025/12/18
CP00000860,1001923,过期,2025/12/02,2025/12/09,5.0,cash,,,2025/12/18
CP00000861,1001013,过期,2025/12/02,2025/12/09,0.8,discount,,,2025/12/18
CP00000862,1002245,已用,2025/12/02,2025/12/09,0.85,discount,2025/12/02,37,2025/12/18
CP00000863,1000302,过期,2025/12/02,2025/12/09,0.9,discount,,,2025/12/18
CP00000864,1000074,已用,2025/12/02,2025/12/09,0.8,discount,2025/12/02,30,2025/12/18
CP00000865,1000987,已用,2025/12/02,2025/12/09,0.85,discount,2025/12/02,23,2025/12/18
CP00000866,1002718,过期,2025/12/03,2025/12/10,7.0,cash,,,2025/12/18
CP00000867,1002475,过期,2025/12/03,2025/12/10,31.0,cash,,,2025/12/18
CP00000868,1001928,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000869,1000752,过期,2025/12/03,2025/12/10,41.0,cash,,,2025/12/18
CP00000870,1002447,已用,2025/12/03,2025/12/10,0.9,discount,2025/12/03,9,2025/12/18
CP00000871,1001168,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000872,1000699,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000873,1002372,已用,2025/12/03,2025/12/10,32.0,cash,2025/12/03,13,2025/12/18
CP00000874,1000950,过期,2025/12/03,2025/12/10,34.0,cash,,,2025/12/18
CP00000875,1002878,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000876,1000579,过期,2025/12/03,2025/12/10,49.0,cash,,,2025/12/18
CP00000877,1002918,过期,2025/12/03,2025/12/10,25.0,cash,,,2025/12/18
CP00000878,1002966,过期,2025/12/03,2025/12/10,0.9,discount,,,2025/12/18
CP00000879,1000336,过期,2025/12/03,2025/12/10,9.0,cash,,,2025/12/18
CP00000880,1002339,过期,2025/12/03,2025/12/10,20.0,cash,,,2025/12/18
CP00000881,1002276,过期,2025/12/03,2025/12/10,0.9,discount,,,2025/12/18
CP00000882,1000991,过期,2025/12/03,2025/12/10,0.8,discount,,,2025/12/18
CP00000883,1001729,已用,2025/12/03,2025/12/10,35.0,cash,2025/12/03,14,2025/12/18
CP00000884,1000777,过期,2025/12/03,2025/12/10,0.9,discount,,,2025/12/18
CP00000885,1001610,过期,2025/12/03,2025/12/10,0.8,discount,,,2025/12/18
CP00000886,1000727,过期,2025/12/03,2025/12/10,47.0,cash,,,2025/12/18
CP00000887,1002515,过期,2025/12/03,2025/12/10,5.0,cash,,,2025/12/18
CP00000888,1002071,过期,2025/12/03,2025/12/10,38.0,cash,,,2025/12/18
CP00000889,1001561,过期,2025/12/03,2025/12/10,37.0,cash,,,2025/12/18
CP00000890,1001936,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000891,1000693,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000892,1002208,过期,2025/12/03,2025/12/10,35.0,cash,,,2025/12/18
CP00000893,1000072,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000894,1001534,已用,2025/12/03,2025/12/10,36.0,cash,2025/12/03,16,2025/12/18
CP00000895,1001281,过期,2025/12/03,2025/12/10,47.0,cash,,,2025/12/18
CP00000896,1002865,过期,2025/12/03,2025/12/10,40.0,cash,,,2025/12/18
CP00000897,1000852,过期,2025/12/03,2025/12/10,11.0,cash,,,2025/12/18
CP00000898,1001286,过期,2025/12/03,2025/12/10,31.0,cash,,,2025/12/18
CP00000899,1002499,过期,2025/12/03,2025/12/10,16.0,cash,,,2025/12/18
CP00000900,1000202,过期,2025/12/03,2025/12/10,0.85,discount,,,2025/12/18
CP00000901,1001361,过期,2025/12/03,2025/12/10,0.8,discount,,,2025/12/18
CP00000902,1002554,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000903,1000670,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000904,1001293,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000905,1002252,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000906,1000806,过期,2025/12/04,2025/12/11,19.0,cash,,,2025/12/18
CP00000907,1001438,已用,2025/12/04,2025/12/11,0.8,discount,2025/12/04,1,2025/12/18
CP00000908,1001853,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000909,1002276,过期,2025/12/04,2025/12/11,42.0,cash,,,2025/12/18
CP00000910,1000031,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000911,1002110,过期,2025/12/04,2025/12/11,45.0,cash,,,2025/12/18
CP00000912,1001740,过期,2025/12/04,2025/12/11,12.0,cash,,,2025/12/18
CP00000913,1001319,已用,2025/12/04,2025/12/11,14.0,cash,2025/12/04,2,2025/12/18
CP00000914,1000873,过期,2025/12/04,2025/12/11,45.0,cash,,,2025/12/18
CP00000915,1001130,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000916,1002713,过期,2025/12/04,2025/12/11,33.0,cash,,,2025/12/18
CP00000917,1002785,过期,2025/12/04,2025/12/11,0.8,discount,,,2025/12/18
CP00000918,1001632,已用,2025/12/04,2025/12/11,0.9,discount,2025/12/04,6,2025/12/18
CP00000919,1001934,过期,2025/12/04,2025/12/11,0.8,discount,,,2025/12/18
CP00000920,1000165,过期,2025/12/04,2025/12/11,6.0,cash,,,2025/12/18
CP00000921,1001781,过期,2025/12/04,2025/12/11,7.0,cash,,,2025/12/18
CP00000922,1000626,过期,2025/12/04,2025/12/11,10.0,cash,,,2025/12/18
CP00000923,1001286,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000924,1002221,已用,2025/12/04,2025/12/11,0.8,discount,2025/12/04,7,2025/12/18
CP00000925,1002089,已用,2025/12/04,2025/12/11,30.0,cash,2025/12/04,34,2025/12/18
CP00000926,1001212,已用,2025/12/04,2025/12/11,0.8,discount,2025/12/04,33,2025/12/18
CP00000927,1001989,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000928,1001462,过期,2025/12/04,2025/12/11,40.0,cash,,,2025/12/18
CP00000929,1000160,过期,2025/12/04,2025/12/11,26.0,cash,,,2025/12/18
CP00000930,1000610,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000931,1001800,过期,2025/12/04,2025/12/11,10.0,cash,,,2025/12/18
CP00000932,1002238,过期,2025/12/04,2025/12/11,48.0,cash,,,2025/12/18
CP00000933,1000124,过期,2025/12/04,2025/12/11,10.0,cash,,,2025/12/18
CP00000934,1000250,过期,2025/12/04,2025/12/11,35.0,cash,,,2025/12/18
CP00000935,1001064,过期,2025/12/04,2025/12/11,14.0,cash,,,2025/12/18
CP00000936,1000796,过期,2025/12/04,2025/12/11,20.0,cash,,,2025/12/18
CP00000937,1001235,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000938,1002291,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000939,1001953,过期,2025/12/04,2025/12/11,0.8,discount,,,2025/12/18
CP00000940,1001609,已用,2025/12/04,2025/12/11,47.0,cash,2025/12/04,9,2025/12/18
CP00000941,1001735,已用,2025/12/04,2025/12/11,0.85,discount,2025/12/04,16,2025/12/18
CP00000942,1002228,过期,2025/12/04,2025/12/11,6.0,cash,,,2025/12/18
CP00000943,1001720,过期,2025/12/04,2025/12/11,17.0,cash,,,2025/12/18
CP00000944,1002718,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000945,1000203,过期,2025/12/04,2025/12/11,0.8,discount,,,2025/12/18
CP00000946,1000390,已用,2025/12/04,2025/12/11,23.0,cash,2025/12/04,31,2025/12/18
CP00000947,1002218,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000948,1002574,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000949,1001407,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000950,1002243,已用,2025/12/04,2025/12/11,6.0,cash,2025/12/04,4,2025/12/18
CP00000951,1002324,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000952,1001663,过期,2025/12/04,2025/12/11,16.0,cash,,,2025/12/18
CP00000953,1001842,过期,2025/12/04,2025/12/11,0.8,discount,,,2025/12/18
CP00000954,1002628,过期,2025/12/04,2025/12/11,10.0,cash,,,2025/12/18
CP00000955,1002788,过期,2025/12/04,2025/12/11,25.0,cash,,,2025/12/18
CP00000956,1001778,过期,2025/12/04,2025/12/11,0.9,discount,,,2025/12/18
CP00000957,1001360,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000958,1002116,已用,2025/12/04,2025/12/11,0.9,discount,2025/12/04,19,2025/12/18
CP00000959,1000265,过期,2025/12/04,2025/12/11,41.0,cash,,,2025/12/18
CP00000960,1000791,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000961,1001595,过期,2025/12/04,2025/12/11,0.85,discount,,,2025/12/18
CP00000962,1001896,过期,2025/12/04,2025/12/11,38.0,cash,,,2025/12/18
CP00000963,1001246,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000964,1002903,过期,2025/12/05,2025/12/12,36.0,cash,,,2025/12/18
CP00000965,1001538,过期,2025/12/05,2025/12/12,0.85,discount,,,2025/12/18
CP00000966,1001994,过期,2025/12/05,2025/12/12,30.0,cash,,,2025/12/18
CP00000967,1001862,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000968,1002240,过期,2025/12/05,2025/12/12,0.85,discount,,,2025/12/18
CP00000969,1001597,过期,2025/12/05,2025/12/12,0.85,discount,,,2025/12/18
CP00000970,1002573,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000971,1000952,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000972,1002908,已用,2025/12/05,2025/12/12,33.0,cash,2025/12/05,12,2025/12/18
CP00000973,1000953,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000974,1001268,过期,2025/12/05,2025/12/12,26.0,cash,,,2025/12/18
CP00000975,1001190,过期,2025/12/05,2025/12/12,34.0,cash,,,2025/12/18
CP00000976,1001111,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000977,1002172,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000978,1001964,过期,2025/12/05,2025/12/12,9.0,cash,,,2025/12/18
CP00000979,1001864,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000980,1000671,过期,2025/12/05,2025/12/12,5.0,cash,,,2025/12/18
CP00000981,1002250,过期,2025/12/05,2025/12/12,48.0,cash,,,2025/12/18
CP00000982,1001838,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000983,1000695,过期,2025/12/05,2025/12/12,45.0,cash,,,2025/12/18
CP00000984,1000659,过期,2025/12/05,2025/12/12,38.0,cash,,,2025/12/18
CP00000985,1000769,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000986,1002376,过期,2025/12/05,2025/12/12,0.85,discount,,,2025/12/18
CP00000987,1000120,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00000988,1000910,已用,2025/12/05,2025/12/12,0.8,discount,2025/12/05,25,2025/12/18
CP00000989,1001762,过期,2025/12/05,2025/12/12,20.0,cash,,,2025/12/18
CP00000990,1000705,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000991,1000515,过期,2025/12/05,2025/12/12,8.0,cash,,,2025/12/18
CP00000992,1001145,过期,2025/12/05,2025/12/12,0.85,discount,,,2025/12/18
CP00000993,1000144,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000994,1001906,已用,2025/12/05,2025/12/12,44.0,cash,2025/12/05,1,2025/12/18
CP00000995,1001648,过期,2025/12/05,2025/12/12,31.0,cash,,,2025/12/18
CP00000996,1000300,过期,2025/12/05,2025/12/12,13.0,cash,,,2025/12/18
CP00000997,1000668,过期,2025/12/05,2025/12/12,36.0,cash,,,2025/12/18
CP00000998,1000750,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00000999,1002760,过期,2025/12/05,2025/12/12,48.0,cash,,,2025/12/18
CP00001000,1002200,过期,2025/12/05,2025/12/12,30.0,cash,,,2025/12/18
CP00001001,1000686,过期,2025/12/05,2025/12/12,17.0,cash,,,2025/12/18
CP00001002,1000662,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00001003,1002445,已用,2025/12/05,2025/12/12,0.8,discount,2025/12/05,2,2025/12/18
CP00001004,1000673,已用,2025/12/05,2025/12/12,34.0,cash,2025/12/05,23,2025/12/18
CP00001005,1002260,已用,2025/12/05,2025/12/12,29.0,cash,2025/12/05,7,2025/12/18
CP00001006,1000851,已用,2025/12/05,2025/12/12,38.0,cash,2025/12/05,10,2025/12/18
CP00001007,1000800,过期,2025/12/05,2025/12/12,5.0,cash,,,2025/12/18
CP00001008,1000409,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00001009,1000625,过期,2025/12/05,2025/12/12,12.0,cash,,,2025/12/18
CP00001010,1002992,已用,2025/12/05,2025/12/12,0.8,discount,2025/12/05,27,2025/12/18
CP00001011,1000786,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00001012,1000771,已用,2025/12/05,2025/12/12,14.0,cash,2025/12/05,29,2025/12/18
CP00001013,1001167,过期,2025/12/05,2025/12/12,31.0,cash,,,2025/12/18
CP00001014,1000700,过期,2025/12/05,2025/12/12,0.8,discount,,,2025/12/18
CP00001015,1000032,过期,2025/12/05,2025/12/12,0.9,discount,,,2025/12/18
CP00001016,1002878,过期,2025/12/05,2025/12/12,25.0,cash,,,2025/12/18
CP00001017,1002677,过期,2025/12/06,2025/12/13,5.0,cash,,,2025/12/18
CP00001018,1002053,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001019,1000991,已用,2025/12/06,2025/12/13,0.9,discount,2025/12/09,46,2025/12/18
CP00001020,1001747,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001021,1001510,过期,2025/12/06,2025/12/13,35.0,cash,,,2025/12/18
CP00001022,1000276,过期,2025/12/06,2025/12/13,28.0,cash,,,2025/12/18
CP00001023,1002233,已用,2025/12/06,2025/12/13,0.8,discount,2025/12/06,2,2025/12/18
CP00001024,1002300,过期,2025/12/06,2025/12/13,12.0,cash,,,2025/12/18
CP00001025,1000606,过期,2025/12/06,2025/12/13,31.0,cash,,,2025/12/18
CP00001026,1001467,过期,2025/12/06,2025/12/13,36.0,cash,,,2025/12/18
CP00001027,1002431,过期,2025/12/06,2025/12/13,48.0,cash,,,2025/12/18
CP00001028,1001299,过期,2025/12/06,2025/12/13,31.0,cash,,,2025/12/18
CP00001029,1001786,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001030,1000525,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001031,1001147,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001032,1001398,过期,2025/12/06,2025/12/13,20.0,cash,,,2025/12/18
CP00001033,1002815,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001034,1000434,过期,2025/12/06,2025/12/13,19.0,cash,,,2025/12/18
CP00001035,1001703,过期,2025/12/06,2025/12/13,11.0,cash,,,2025/12/18
CP00001036,1001088,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001037,1000148,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001038,1000741,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001039,1002542,过期,2025/12/06,2025/12/13,23.0,cash,,,2025/12/18
CP00001040,1001677,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001041,1000731,过期,2025/12/06,2025/12/13,45.0,cash,,,2025/12/18
CP00001042,1001962,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001043,1000983,已用,2025/12/06,2025/12/13,13.0,cash,2025/12/06,24,2025/12/18
CP00001044,1001197,过期,2025/12/06,2025/12/13,10.0,cash,,,2025/12/18
CP00001045,1002711,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001046,1002443,过期,2025/12/06,2025/12/13,48.0,cash,,,2025/12/18
CP00001047,1000339,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001048,1000523,过期,2025/12/06,2025/12/13,36.0,cash,,,2025/12/18
CP00001049,1002067,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001050,1000429,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001051,1000391,过期,2025/12/06,2025/12/13,16.0,cash,,,2025/12/18
CP00001052,1000232,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001053,1002132,过期,2025/12/06,2025/12/13,14.0,cash,,,2025/12/18
CP00001054,1002108,过期,2025/12/06,2025/12/13,44.0,cash,,,2025/12/18
CP00001055,1002293,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001056,1000024,过期,2025/12/06,2025/12/13,42.0,cash,,,2025/12/18
CP00001057,1002830,过期,2025/12/06,2025/12/13,11.0,cash,,,2025/12/18
CP00001058,1002588,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001059,1002627,过期,2025/12/06,2025/12/13,43.0,cash,,,2025/12/18
CP00001060,1001323,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001061,1002326,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001062,1002066,过期,2025/12/06,2025/12/13,5.0,cash,,,2025/12/18
CP00001063,1002622,过期,2025/12/06,2025/12/13,12.0,cash,,,2025/12/18
CP00001064,1002237,已用,2025/12/06,2025/12/13,0.9,discount,2025/12/06,19,2025/12/18
CP00001065,1001473,过期,2025/12/06,2025/12/13,11.0,cash,,,2025/12/18
CP00001066,1001001,过期,2025/12/06,2025/12/13,0.85,discount,,,2025/12/18
CP00001067,1001926,过期,2025/12/06,2025/12/13,0.8,discount,,,2025/12/18
CP00001068,1000702,已用,2025/12/06,2025/12/13,0.9,discount,2025/12/06,14,2025/12/18
CP00001069,1000204,过期,2025/12/06,2025/12/13,49.0,cash,,,2025/12/18
CP00001070,1000357,过期,2025/12/06,2025/12/13,0.9,discount,,,2025/12/18
CP00001071,1000309,过期,2025/12/06,2025/12/13,0.8,discount,,,2025/12/18
CP00001072,1001874,过期,2025/12/06,2025/12/13,24.0,cash,,,2025/12/18
CP00001073,1002281,过期,2025/12/06,2025/12/13,0.8,discount,,,2025/12/18
CP00001074,1001144,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001075,1002468,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001076,1000355,过期,2025/12/07,2025/12/14,25.0,cash,,,2025/12/18
CP00001077,1002204,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001078,1000144,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001079,1001361,过期,2025/12/07,2025/12/14,25.0,cash,,,2025/12/18
CP00001080,1000324,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001081,1001989,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001082,1001917,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001083,1000509,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001084,1002225,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001085,1000325,过期,2025/12/07,2025/12/14,22.0,cash,,,2025/12/18
CP00001086,1000143,过期,2025/12/07,2025/12/14,19.0,cash,,,2025/12/18
CP00001087,1001290,过期,2025/12/07,2025/12/14,5.0,cash,,,2025/12/18
CP00001088,1000150,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001089,1001419,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001090,1001491,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001091,1000603,已用,2025/12/07,2025/12/14,0.8,discount,2025/12/07,24,2025/12/18
CP00001092,1002154,过期,2025/12/07,2025/12/14,49.0,cash,,,2025/12/18
CP00001093,1001464,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001094,1002229,过期,2025/12/07,2025/12/14,30.0,cash,,,2025/12/18
CP00001095,1002234,已用,2025/12/07,2025/12/14,14.0,cash,2025/12/07,30,2025/12/18
CP00001096,1002741,过期,2025/12/07,2025/12/14,27.0,cash,,,2025/12/18
CP00001097,1002124,过期,2025/12/07,2025/12/14,43.0,cash,,,2025/12/18
CP00001098,1000344,已用,2025/12/07,2025/12/14,10.0,cash,2025/12/07,6,2025/12/18
CP00001099,1001035,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001100,1002851,过期,2025/12/07,2025/12/14,25.0,cash,,,2025/12/18
CP00001101,1002694,已用,2025/12/07,2025/12/14,0.8,discount,2025/12/07,10,2025/12/18
CP00001102,1002952,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001103,1000077,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001104,1001127,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001105,1001684,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001106,1002335,过期,2025/12/07,2025/12/14,32.0,cash,,,2025/12/18
CP00001107,1002855,过期,2025/12/07,2025/12/14,43.0,cash,,,2025/12/18
CP00001108,1000889,过期,2025/12/07,2025/12/14,39.0,cash,,,2025/12/18
CP00001109,1002888,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001110,1001402,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001111,1001166,过期,2025/12/07,2025/12/14,48.0,cash,,,2025/12/18
CP00001112,1001743,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001113,1000517,过期,2025/12/07,2025/12/14,36.0,cash,,,2025/12/18
CP00001114,1000821,过期,2025/12/07,2025/12/14,10.0,cash,,,2025/12/18
CP00001115,1002738,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001116,1001159,过期,2025/12/07,2025/12/14,10.0,cash,,,2025/12/18
CP00001117,1000962,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001118,1002887,过期,2025/12/07,2025/12/14,0.85,discount,,,2025/12/18
CP00001119,1001985,已用,2025/12/07,2025/12/14,0.8,discount,2025/12/07,29,2025/12/18
CP00001120,1002057,已用,2025/12/07,2025/12/14,0.85,discount,2025/12/07,1,2025/12/18
CP00001121,1002049,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001122,1001890,过期,2025/12/07,2025/12/14,43.0,cash,,,2025/12/18
CP00001123,1001262,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001124,1000452,过期,2025/12/07,2025/12/14,13.0,cash,,,2025/12/18
CP00001125,1000729,过期,2025/12/07,2025/12/14,39.0,cash,,,2025/12/18
CP00001126,1000532,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001127,1002079,过期,2025/12/07,2025/12/14,0.8,discount,,,2025/12/18
CP00001128,1002699,过期,2025/12/07,2025/12/14,30.0,cash,,,2025/12/18
CP00001129,1000843,过期,2025/12/07,2025/12/14,20.0,cash,,,2025/12/18
CP00001130,1001629,过期,2025/12/07,2025/12/14,0.9,discount,,,2025/12/18
CP00001131,1002062,过期,2025/12/07,2025/12/14,21.0,cash,,,2025/12/18
