cust_id,open_id,orders_cnt,sex,n_age,ltv_360d,open_date,last_visit_date,city_level,create_timestamp,region,fixed_random_num,grass_date
1001023,op1000824,0,0,64,A,2025/11/29,2025/12/14,3,2025/12/14 0:00,西南,53,2025/12/14
1002958,op1002759,1,1,23,A,2025/11/21,2025/12/14,1,2025/12/14 0:00,华东,95,2025/12/14
1001811,op1001612,1,0,60,A,2025/12/14,2025/12/14,4,2025/12/14 0:00,西南,16,2025/12/14
1001812,op1001613,1,1,49,C,2025/12/14,2025/12/14,4,2025/12/14 0:00,华东,42,2025/12/14
1000407,op1000208,1,1,47,C,2025/12/14,2025/12/14,1,2025/12/14 0:00,西南,87,2025/12/14
1001690,op1001491,0,1,34,C,2025/12/13,2025/12/14,3,2025/12/14 0:00,西南,82,2025/12/14
1000926,op1000727,0,0,68,A,2025/12/14,2025/12/14,5,2025/12/14 0:00,西南,25,2025/12/14
1000031,op999832,0,1,70,A,2025/12/04,2025/12/14,5,2025/12/14 0:00,华东,17,2025/12/14
1000546,op1000347,0,0,26,C,2025/12/08,2025/12/14,2,2025/12/14 0:00,西南,2,2025/12/14
1001447,op1001248,1,0,58,C,2025/12/14,2025/12/14,4,2025/12/14 0:00,西南,64,2025/12/14
1002474,op1002275,1,0,52,A,2025/12/14,2025/12/14,5,2025/12/14 0:00,华东,74,2025/12/14
1001324,op1001125,2,1,63,A,2025/12/10,2025/12/14,4,2025/12/14 0:00,西南,18,2025/12/14
1000556,op1000357,0,0,33,C,2025/12/14,2025/12/14,5,2025/12/14 0:00,西南,100,2025/12/14
1000947,op1000748,1,0,41,A,2025/11/21,2025/12/14,2,2025/12/14 0:00,华东,64,2025/12/14
1000439,op1000240,1,1,38,B,2025/12/14,2025/12/14,1,2025/12/14 0:00,华东,95,2025/12/14
1002744,op1002545,1,1,49,B,2025/12/14,2025/12/14,5,2025/12/14 0:00,华东,83,2025/12/14
1002747,op1002548,1,1,45,C,2025/12/14,2025/12/14,1,2025/12/14 0:00,西南,34,2025/12/14
1002750,op1002551,1,1,53,A,2025/12/14,2025/12/14,5,2025/12/14 0:00,西南,98,2025/12/14
1000065,op999866,1,1,53,C,2025/12/15,2025/12/15,4,2025/12/15 0:00,华东,15,2025/12/15
1001987,op1001788,2,1,45,C,2025/11/28,2025/12/15,4,2025/12/15 0:00,华东,33,2025/12/15
1001604,op1001405,1,1,35,B,2025/11/28,2025/12/15,1,2025/12/15 0:00,华东,57,2025/12/15
1002245,op1002046,2,0,50,C,2025/12/02,2025/12/15,4,2025/12/15 0:00,华东,2,2025/12/15
1001988,op1001789,1,0,30,C,2025/11/27,2025/12/15,3,2025/12/15 0:00,西南,14,2025/12/15
1002759,op1002560,1,0,23,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,西南,11,2025/12/15
1000199,op1000000,0,0,47,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,西南,82,2025/12/15
1000974,op1000775,1,1,41,B,2025/11/20,2025/12/15,4,2025/12/15 0:00,西南,78,2025/12/15
1000209,op1000010,1,1,23,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,7,2025/12/15
1001618,op1001419,1,1,66,C,2025/12/15,2025/12/15,5,2025/12/15 0:00,西南,42,2025/12/15
1000723,op1000524,1,1,36,A,2025/12/15,2025/12/15,1,2025/12/15 0:00,西南,27,2025/12/15
1002260,op1002061,2,1,38,C,2025/12/05,2025/12/15,2,2025/12/15 0:00,西南,60,2025/12/15
1002643,op1002444,2,1,34,A,2025/12/08,2025/12/15,3,2025/12/15 0:00,西南,26,2025/12/15
1000852,op1000653,1,0,42,C,2025/12/03,2025/12/15,2,2025/12/15 0:00,西南,53,2025/12/15
1002008,op1001809,1,1,35,B,2025/11/23,2025/12/15,3,2025/12/15 0:00,西南,11,2025/12/15
1002649,op1002450,0,0,64,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,华东,19,2025/12/15
1002394,op1002195,0,1,44,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,80,2025/12/15
1001626,op1001427,0,0,41,C,2025/12/15,2025/12/15,1,2025/12/15 0:00,华东,42,2025/12/15
1001886,op1001687,1,1,51,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,31,2025/12/15
1001505,op1001306,0,1,48,C,2025/12/15,2025/12/15,5,2025/12/15 0:00,华东,98,2025/12/15
1002658,op1002459,0,0,45,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,59,2025/12/15
1001508,op1001309,0,1,42,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,西南,70,2025/12/15
1001764,op1001565,0,1,41,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,西南,85,2025/12/15
1002279,op1002080,1,1,69,C,2025/12/15,2025/12/15,5,2025/12/15 0:00,西南,27,2025/12/15
1002162,op1001963,2,1,41,B,2025/12/14,2025/12/15,3,2025/12/15 0:00,华东,16,2025/12/15
1001851,op1001652,1,1,64,A,2025/11/26,2025/12/15,4,2025/12/15 0:00,西南,42,2025/12/15
1000500,op1000301,1,1,24,B,2025/11/23,2025/12/15,4,2025/12/15 0:00,西南,9,2025/12/15
1002164,op1001965,0,1,47,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,华东,60,2025/12/15
1001651,op1001452,1,1,67,A,2025/11/27,2025/12/15,2,2025/12/15 0:00,西南,31,2025/12/15
1000373,op1000174,0,1,32,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,华东,89,2025/12/15
1001019,op1000820,1,1,46,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,84,2025/12/15
1001788,op1001589,2,0,37,C,2025/12/12,2025/12/15,1,2025/12/15 0:00,西南,53,2025/12/15
1002942,op1002743,1,1,68,A,2025/12/15,2025/12/15,2,2025/12/15 0:00,西南,22,2025/12/15
1001535,op1001336,0,1,39,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,西南,3,2025/12/15
1000895,op1000696,1,0,54,C,2025/11/23,2025/12/15,2,2025/12/15 0:00,华东,93,2025/12/15
1000001,op999802,1,0,19,C,2025/12/15,2025/12/15,3,2025/12/15 0:00,华东,29,2025/12/15
1000642,op1000443,1,1,63,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,华东,78,2025/12/15
1002947,op1002748,1,1,50,B,2025/12/15,2025/12/15,4,2025/12/15 0:00,西南,7,2025/12/15
1002689,op1002490,0,0,62,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,西南,56,2025/12/15
1001925,op1001726,3,0,46,B,2025/11/23,2025/12/15,5,2025/12/15 0:00,西南,48,2025/12/15
1001542,op1001343,1,0,66,B,2025/12/15,2025/12/15,3,2025/12/15 0:00,华东,12,2025/12/15
1002695,op1002496,1,1,53,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,西南,35,2025/12/15
1002696,op1002497,0,0,46,C,2025/12/15,2025/12/15,1,2025/12/15 0:00,西南,66,2025/12/15
1001797,op1001598,0,1,49,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,西南,15,2025/12/15
1001931,op1001732,1,0,29,C,2025/12/11,2025/12/15,1,2025/12/15 0:00,西南,99,2025/12/15
1000524,op1000325,0,0,65,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,西南,5,2025/12/15
1002187,op1001988,0,0,52,A,2025/12/15,2025/12/15,4,2025/12/15 0:00,华东,78,2025/12/15
1001934,op1001735,2,1,47,A,2025/11/21,2025/12/15,5,2025/12/15 0:00,华东,61,2025/12/15
1001419,op1001220,1,0,28,B,2025/11/28,2025/12/15,4,2025/12/15 0:00,西南,83,2025/12/15
1002962,op1002763,1,0,37,B,2025/11/24,2025/12/15,1,2025/12/15 0:00,华东,75,2025/12/15
1002837,op1002638,1,1,58,C,2025/12/09,2025/12/15,1,2025/12/15 0:00,西南,61,2025/12/15
1001429,op1001230,0,1,36,C,2025/12/15,2025/12/15,1,2025/12/15 0:00,华东,6,2025/12/15
1002455,op1002256,1,1,19,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,85,2025/12/15
1002203,op1002004,1,0,27,A,2025/12/13,2025/12/15,2,2025/12/15 0:00,西南,67,2025/12/15
1002971,op1002772,1,1,27,C,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,11,2025/12/15
1002587,op1002388,1,0,40,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,88,2025/12/15
1001566,op1001367,2,0,39,C,2025/11/27,2025/12/15,1,2025/12/15 0:00,西南,67,2025/12/15
1002847,op1002648,0,1,48,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,23,2025/12/15
1001186,op1000987,1,0,70,A,2025/12/15,2025/12/15,1,2025/12/15 0:00,西南,77,2025/12/15
1000163,op999964,0,0,63,A,2025/12/15,2025/12/15,3,2025/12/15 0:00,华东,71,2025/12/15
1002853,op1002654,2,1,43,B,2025/11/29,2025/12/15,5,2025/12/15 0:00,华东,96,2025/12/15
1000426,op1000227,1,1,68,C,2025/12/02,2025/12/15,3,2025/12/15 0:00,西南,53,2025/12/15
1000684,op1000485,1,1,63,C,2025/12/15,2025/12/15,3,2025/12/15 0:00,西南,49,2025/12/15
1001966,op1001767,1,1,26,C,2025/12/15,2025/12/15,4,2025/12/15 0:00,华东,52,2025/12/15
1002862,op1002663,1,0,38,B,2025/12/15,2025/12/15,2,2025/12/15 0:00,华东,45,2025/12/15
1002480,op1002281,2,0,38,B,2025/12/12,2025/12/15,2,2025/12/15 0:00,西南,29,2025/12/15
1001328,op1001129,0,1,57,C,2025/12/15,2025/12/15,3,2025/12/15 0:00,西南,42,2025/12/15
1000559,op1000360,1,1,25,A,2025/11/28,2025/12/15,4,2025/12/15 0:00,华东,68,2025/12/15
1002356,op1002157,0,1,45,A,2025/12/12,2025/12/15,4,2025/12/15 0:00,西南,6,2025/12/15
1001077,op1000878,1,0,54,C,2025/12/08,2025/12/15,4,2025/12/15 0:00,华东,77,2025/12/15
1000695,op1000496,1,0,48,A,2025/12/05,2025/12/15,3,2025/12/15 0:00,华东,88,2025/12/15
1000443,op1000244,2,1,64,C,2025/11/26,2025/12/15,4,2025/12/15 0:00,西南,22,2025/12/15
1000316,op1000117,0,1,66,A,2025/12/15,2025/12/15,5,2025/12/15 0:00,华东,68,2025/12/15
1002237,op1002038,1,1,40,C,2025/12/06,2025/12/15,1,2025/12/15 0:00,华东,67,2025/12/15
1000191,op999992,2,0,56,B,2025/11/25,2025/12/15,2,2025/12/15 0:00,华东,80,2025/12/15
1000448,op1000249,0,0,57,C,2025/11/26,2025/12/16,5,2025/12/16 0:00,西南,85,2025/12/16
1002499,op1002300,0,0,26,C,2025/12/03,2025/12/16,4,2025/12/16 0:00,华东,8,2025/12/16
1000456,op1000257,0,1,42,C,2025/12/16,2025/12/16,4,2025/12/16 0:00,华东,82,2025/12/16
1000976,op1000777,1,1,41,B,2025/11/30,2025/12/16,4,2025/12/16 0:00,西南,1,2025/12/16
1000465,op1000266,1,0,45,A,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,78,2025/12/16
1000978,op1000779,1,0,37,A,2025/12/16,2025/12/16,2,2025/12/16 0:00,西南,3,2025/12/16
1002000,op1001801,2,0,24,C,2025/11/28,2025/12/16,3,2025/12/16 0:00,华东,74,2025/12/16
1002006,op1001807,2,0,43,A,2025/11/22,2025/12/16,5,2025/12/16 0:00,华东,44,2025/12/16
1001495,op1001296,0,1,70,A,2025/12/16,2025/12/16,2,2025/12/16 0:00,华东,63,2025/12/16
1002523,op1002324,0,1,39,B,2025/12/16,2025/12/16,5,2025/12/16 0:00,西南,85,2025/12/16
1002016,op1001817,0,0,26,C,2025/11/27,2025/12/16,4,2025/12/16 0:00,华东,17,2025/12/16
1001512,op1001313,1,0,66,B,2025/12/16,2025/12/16,5,2025/12/16 0:00,华东,16,2025/12/16
1001012,op1000813,1,0,51,B,2025/12/12,2025/12/16,3,2025/12/16 0:00,西南,51,2025/12/16
1002043,op1001844,0,0,28,A,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,19,2025/12/16
1000005,op999806,0,1,55,B,2025/12/16,2025/12/16,1,2025/12/16 0:00,华东,90,2025/12/16
1002569,op1002370,1,1,50,C,2025/12/16,2025/12/16,5,2025/12/16 0:00,西南,97,2025/12/16
1000522,op1000323,1,0,54,A,2025/12/08,2025/12/16,3,2025/12/16 0:00,西南,70,2025/12/16
1001041,op1000842,0,0,43,B,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,4,2025/12/16
1000536,op1000337,2,0,67,C,2025/11/24,2025/12/16,1,2025/12/16 0:00,西南,82,2025/12/16
1000542,op1000343,1,0,59,B,2025/12/16,2025/12/16,2,2025/12/16 0:00,西南,12,2025/12/16
1000543,op1000344,1,1,34,A,2025/12/12,2025/12/16,3,2025/12/16 0:00,华东,7,2025/12/16
1001072,op1000873,0,1,48,A,2025/11/23,2025/12/16,2,2025/12/16 0:00,西南,20,2025/12/16
1002101,op1001902,2,1,47,C,2025/11/25,2025/12/16,2,2025/12/16 0:00,西南,98,2025/12/16
1001078,op1000879,0,0,68,B,2025/11/27,2025/12/16,3,2025/12/16 0:00,华东,35,2025/12/16
1000572,op1000373,2,0,67,A,2025/11/28,2025/12/16,3,2025/12/16 0:00,西南,35,2025/12/16
1001596,op1001397,1,1,29,B,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,92,2025/12/16
1000577,op1000378,2,0,33,A,2025/11/24,2025/12/16,4,2025/12/16 0:00,西南,50,2025/12/16
1001103,op1000904,0,1,47,A,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,78,2025/12/16
1000082,op999883,2,1,60,B,2025/11/21,2025/12/16,2,2025/12/16 0:00,西南,52,2025/12/16
1000083,op999884,1,0,37,B,2025/12/16,2025/12/16,2,2025/12/16 0:00,西南,75,2025/12/16
1001629,op1001430,1,0,31,B,2025/12/07,2025/12/16,4,2025/12/16 0:00,西南,21,2025/12/16
1000106,op999907,1,0,23,C,2025/12/16,2025/12/16,4,2025/12/16 0:00,华东,60,2025/12/16
1002666,op1002467,0,1,37,C,2025/12/13,2025/12/16,4,2025/12/16 0:00,华东,26,2025/12/16
1000108,op999909,0,1,38,B,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,97,2025/12/16
1000117,op999918,2,0,40,C,2025/12/08,2025/12/16,4,2025/12/16 0:00,西南,9,2025/12/16
1002683,op1002484,0,0,41,A,2025/12/16,2025/12/16,2,2025/12/16 0:00,华东,80,2025/12/16
1001149,op1000950,1,1,69,B,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,68,2025/12/16
1001666,op1001467,2,1,66,A,2025/12/09,2025/12/16,5,2025/12/16 0:00,华东,8,2025/12/16
1001676,op1001477,1,0,45,C,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,22,2025/12/16
1002714,op1002515,1,1,18,C,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,76,2025/12/16
1001179,op1000980,1,0,68,C,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,69,2025/12/16
1001180,op1000981,0,1,19,A,2025/12/16,2025/12/16,3,2025/12/16 0:00,华东,44,2025/12/16
1000679,op1000480,2,0,34,C,2025/12/02,2025/12/16,1,2025/12/16 0:00,西南,4,2025/12/16
1001191,op1000992,0,1,53,A,2025/12/16,2025/12/16,4,2025/12/16 0:00,华东,75,2025/12/16
1001199,op1001000,1,0,51,A,2025/12/16,2025/12/16,5,2025/12/16 0:00,西南,98,2025/12/16
1001212,op1001013,1,0,39,A,2025/12/04,2025/12/16,1,2025/12/16 0:00,华东,36,2025/12/16
1001215,op1001016,1,0,54,C,2025/12/16,2025/12/16,2,2025/12/16 0:00,华东,53,2025/12/16
1000193,op999994,1,0,37,B,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,94,2025/12/16
1000201,op1000002,0,1,57,A,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,90,2025/12/16
1001226,op1001027,0,1,63,C,2025/12/12,2025/12/16,1,2025/12/16 0:00,华东,50,2025/12/16
1002258,op1002059,1,0,38,C,2025/12/16,2025/12/16,5,2025/12/16 0:00,西南,1,2025/12/16
1002787,op1002588,1,0,25,B,2025/11/23,2025/12/16,2,2025/12/16 0:00,西南,59,2025/12/16
1001763,op1001564,0,1,66,A,2025/12/16,2025/12/16,1,2025/12/16 0:00,华东,65,2025/12/16
1001261,op1001062,0,0,50,B,2025/12/02,2025/12/16,2,2025/12/16 0:00,西南,41,2025/12/16
1000239,op1000040,1,1,60,B,2025/12/08,2025/12/16,4,2025/12/16 0:00,西南,54,2025/12/16
1000759,op1000560,1,1,50,A,2025/12/16,2025/12/16,5,2025/12/16 0:00,华东,94,2025/12/16
1002306,op1002107,0,1,47,C,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,12,2025/12/16
1001795,op1001596,2,1,28,C,2025/12/12,2025/12/16,5,2025/12/16 0:00,华东,23,2025/12/16
1001798,op1001599,0,1,61,A,2025/12/16,2025/12/16,5,2025/12/16 0:00,华东,38,2025/12/16
1000781,op1000582,0,0,38,C,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,63,2025/12/16
1000786,op1000587,2,1,53,C,2025/12/05,2025/12/16,1,2025/12/16 0:00,华东,86,2025/12/16
1000283,op1000084,1,0,66,A,2025/11/27,2025/12/16,3,2025/12/16 0:00,西南,66,2025/12/16
1002336,op1002137,1,1,18,B,2025/12/16,2025/12/16,2,2025/12/16 0:00,西南,13,2025/12/16
1001325,op1001126,0,1,63,B,2025/12/16,2025/12/16,4,2025/12/16 0:00,华东,73,2025/12/16
1002869,op1002670,1,1,54,B,2025/11/23,2025/12/16,5,2025/12/16 0:00,西南,19,2025/12/16
1002362,op1002163,1,1,33,A,2025/12/08,2025/12/16,1,2025/12/16 0:00,华东,17,2025/12/16
1000315,op1000116,1,0,56,A,2025/11/20,2025/12/16,4,2025/12/16 0:00,西南,48,2025/12/16
1002877,op1002678,1,1,31,A,2025/12/11,2025/12/16,5,2025/12/16 0:00,华东,2,2025/12/16
1002878,op1002679,3,0,39,C,2025/12/03,2025/12/16,3,2025/12/16 0:00,西南,56,2025/12/16
1001862,op1001663,1,0,56,A,2025/12/05,2025/12/16,4,2025/12/16 0:00,西南,3,2025/12/16
1002888,op1002689,1,1,57,B,2025/11/28,2025/12/16,1,2025/12/16 0:00,西南,27,2025/12/16
1002889,op1002690,1,1,45,C,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,3,2025/12/16
1002382,op1002183,0,0,65,C,2025/12/13,2025/12/16,3,2025/12/16 0:00,西南,38,2025/12/16
1001879,op1001680,0,0,38,A,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,93,2025/12/16
1002394,op1002195,1,1,44,B,2025/12/15,2025/12/16,2,2025/12/16 0:00,华东,80,2025/12/16
1000352,op1000153,2,1,66,B,2025/12/12,2025/12/16,3,2025/12/16 0:00,华东,52,2025/12/16
1002929,op1002730,0,1,20,B,2025/12/16,2025/12/16,1,2025/12/16 0:00,西南,43,2025/12/16
1002421,op1002222,1,0,55,C,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,49,2025/12/16
1001913,op1001714,1,0,19,C,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,76,2025/12/16
1000891,op1000692,0,0,38,B,2025/12/16,2025/12/16,5,2025/12/16 0:00,西南,24,2025/12/16
1000901,op1000702,0,1,58,A,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,34,2025/12/16
1002440,op1002241,1,0,39,C,2025/11/20,2025/12/16,4,2025/12/16 0:00,西南,83,2025/12/16
1000911,op1000712,2,0,29,A,2025/11/26,2025/12/16,2,2025/12/16 0:00,华东,85,2025/12/16
1001425,op1001226,2,1,23,A,2025/11/26,2025/12/16,5,2025/12/16 0:00,西南,60,2025/12/16
1001426,op1001227,1,0,59,C,2025/12/16,2025/12/16,2,2025/12/16 0:00,西南,68,2025/12/16
1001937,op1001738,1,0,31,A,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,33,2025/12/16
1001945,op1001746,1,1,18,A,2025/12/16,2025/12/16,4,2025/12/16 0:00,华东,64,2025/12/16
1002976,op1002777,2,0,48,C,2025/11/23,2025/12/16,1,2025/12/16 0:00,西南,21,2025/12/16
1002984,op1002785,1,0,58,B,2025/12/16,2025/12/16,3,2025/12/16 0:00,西南,44,2025/12/16
1000438,op1000239,1,0,69,C,2025/12/16,2025/12/16,4,2025/12/16 0:00,西南,27,2025/12/16
1002497,op1002298,1,0,35,C,2025/11/29,2025/12/17,3,2025/12/17 0:00,华东,19,2025/12/17
1000193,op999994,1,0,37,B,2025/12/16,2025/12/17,1,2025/12/17 0:00,西南,94,2025/12/17
1000194,op999995,0,0,23,B,2025/12/17,2025/12/17,3,2025/12/17 0:00,西南,23,2025/12/17
1001603,op1001404,0,1,47,B,2025/12/17,2025/12/17,4,2025/12/17 0:00,西南,64,2025/12/17
1002503,op1002304,1,0,19,B,2025/12/17,2025/12/17,2,2025/12/17 0:00,西南,52,2025/12/17
1001874,op1001675,1,1,25,B,2025/12/06,2025/12/17,1,2025/12/17 0:00,华东,78,2025/12/17
1002770,op1002571,1,0,43,A,2025/11/27,2025/12/17,2,2025/12/17 0:00,华东,81,2025/12/17
1000088,op999889,1,0,47,B,2025/11/20,2025/12/17,5,2025/12/17 0:00,华东,92,2025/12/17
1001117,op1000918,1,0,57,C,2025/12/14,2025/12/17,4,2025/12/17 0:00,华东,38,2025/12/17
1001632,op1001433,3,0,51,B,2025/11/21,2025/12/17,5,2025/12/17 0:00,西南,59,2025/12/17
1000993,op1000794,0,0,48,C,2025/12/17,2025/12/17,2,2025/12/17 0:00,西南,51,2025/12/17
1002274,op1002075,1,0,40,C,2025/12/17,2025/12/17,1,2025/12/17 0:00,华东,36,2025/12/17
1000746,op1000547,1,0,24,B,2025/12/17,2025/12/17,4,2025/12/17 0:00,华东,72,2025/12/17
1002286,op1002087,1,1,63,A,2025/12/17,2025/12/17,4,2025/12/17 0:00,西南,63,2025/12/17
1001905,op1001706,0,0,24,A,2025/12/17,2025/12/17,3,2025/12/17 0:00,西南,4,2025/12/17
1002674,op1002475,0,0,65,A,2025/12/17,2025/12/17,2,2025/12/17 0:00,西南,9,2025/12/17
1001270,op1001071,0,0,42,B,2025/12/17,2025/12/17,5,2025/12/17 0:00,西南,6,2025/12/17
1002423,op1002224,2,1,42,A,2025/11/23,2025/12/17,1,2025/12/17 0:00,西南,29,2025/12/17
1001147,op1000948,2,1,48,B,2025/12/06,2025/12/17,4,2025/12/17 0:00,华东,49,2025/12/17
1002305,op1002106,0,0,37,B,2025/12/17,2025/12/17,5,2025/12/17 0:00,西南,16,2025/12/17
1000900,op1000701,1,0,62,A,2025/12/17,2025/12/17,1,2025/12/17 0:00,华东,33,2025/12/17
1001033,op1000834,1,1,47,A,2025/12/17,2025/12/17,4,2025/12/17 0:00,西南,100,2025/12/17
1002314,op1002115,1,1,40,C,2025/12/17,2025/12/17,3,2025/12/17 0:00,西南,99,2025/12/17
1002441,op1002242,0,1,34,C,2025/12/17,2025/12/17,2,2025/12/17 0:00,西南,36,2025/12/17
1000270,op1000071,1,0,37,C,2025/12/17,2025/12/17,4,2025/12/17 0:00,西南,17,2025/12/17
1002067,op1001868,2,0,36,A,2025/11/23,2025/12/17,1,2025/12/17 0:00,西南,46,2025/12/17
1001301,op1001102,1,0,31,C,2025/12/17,2025/12/17,4,2025/12/17 0:00,西南,90,2025/12/17
1002968,op1002769,2,1,39,C,2025/11/29,2025/12/17,2,2025/12/17 0:00,西南,58,2025/12/17
1002586,op1002387,0,1,22,A,2025/12/17,2025/12/17,1,2025/12/17 0:00,西南,72,2025/12/17
1001950,op1001751,1,0,41,B,2025/12/17,2025/12/17,1,2025/12/17 0:00,西南,40,2025/12/17
1000542,op1000343,1,0,59,B,2025/12/16,2025/12/17,2,2025/12/17 0:00,西南,12,2025/12/17
1001696,op1001497,0,0,51,A,2025/11/27,2025/12/17,4,2025/12/17 0:00,华东,55,2025/12/17
1002209,op1002010,2,0,52,C,2025/11/24,2025/12/17,2,2025/12/17 0:00,华东,63,2025/12/17
1002851,op1002652,1,1,32,B,2025/12/07,2025/12/17,4,2025/12/17 0:00,华东,97,2025/12/17
1002982,op1002783,1,1,39,A,2025/12/17,2025/12/17,1,2025/12/17 0:00,华东,31,2025/12/17
1002730,op1002531,1,0,37,C,2025/11/21,2025/12/17,2,2025/12/17 0:00,西南,81,2025/12/17
1000940,op1000741,1,1,33,C,2025/12/17,2025/12/17,1,2025/12/17 0:00,华东,59,2025/12/17
1001964,op1001765,1,1,39,A,2025/12/05,2025/12/17,5,2025/12/17 0:00,西南,31,2025/12/17
1002734,op1002535,1,1,41,B,2025/12/17,2025/12/17,2,2025/12/17 0:00,华东,42,2025/12/17
1000049,op999850,0,0,65,B,2025/12/17,2025/12/17,1,2025/12/17 0:00,华东,75,2025/12/17
1001332,op1001133,1,1,40,A,2025/12/13,2025/12/17,2,2025/12/17 0:00,华东,31,2025/12/17
1002613,op1002414,1,0,51,A,2025/12/13,2025/12/17,3,2025/12/17 0:00,西南,97,2025/12/17
1000573,op1000374,0,0,34,C,2025/12/17,2025/12/17,5,2025/12/17 0:00,华东,64,2025/12/17
1001598,op1001399,1,0,31,A,2025/12/17,2025/12/17,2,2025/12/17 0:00,西南,31,2025/12/17
1002111,op1001912,0,0,62,B,2025/12/17,2025/12/17,4,2025/12/17 0:00,华东,82,2025/12/17
1001732,op1001533,0,0,37,A,2025/12/18,2025/12/18,5,2025/12/18 0:00,华东,50,2025/12/18
1001350,op1001151,0,1,38,A,2025/12/18,2025/12/18,2,2025/12/18 0:00,西南,35,2025/12/18
1000715,op1000516,2,0,42,C,2025/12/09,2025/12/18,3,2025/12/18 0:00,华东,77,2025/12/18
1002764,op1002565,1,0,48,A,2025/12/18,2025/12/18,1,2025/12/18 0:00,华东,98,2025/12/18
1000717,op1000518,1,0,44,B,2025/11/23,2025/12/18,4,2025/12/18 0:00,华东,71,2025/12/18
1001742,op1001543,1,1,40,B,2025/11/30,2025/12/18,4,2025/12/18 0:00,华东,68,2025/12/18
1002508,op1002309,2,0,25,B,2025/11/30,2025/12/18,4,2025/12/18 0:00,西南,69,2025/12/18
1002509,op1002310,0,1,26,C,2025/12/18,2025/12/18,1,2025/12/18 0:00,西南,61,2025/12/18
1002514,op1002315,2,0,33,A,2025/12/12,2025/12/18,3,2025/12/18 0:00,华东,94,2025/12/18
1000724,op1000525,1,1,39,A,2025/12/18,2025/12/18,1,2025/12/18 0:00,华东,86,2025/12/18
1002647,op1002448,1,1,53,A,2025/12/18,2025/12/18,2,2025/12/18 0:00,西南,8,2025/12/18
1002906,op1002707,2,1,45,A,2025/11/28,2025/12/18,2,2025/12/18 0:00,华东,26,2025/12/18
1000348,op1000149,1,1,19,A,2025/12/18,2025/12/18,4,2025/12/18 0:00,西南,31,2025/12/18
1002910,op1002711,1,1,28,B,2025/12/18,2025/12/18,5,2025/12/18 0:00,华东,65,2025/12/18
1002274,op1002075,1,0,40,C,2025/12/17,2025/12/18,1,2025/12/18 0:00,华东,36,2025/12/18
1000611,op1000412,0,1,21,A,2025/11/25,2025/12/18,3,2025/12/18 0:00,西南,18,2025/12/18
1002788,op1002589,2,0,25,C,2025/12/04,2025/12/18,1,2025/12/18 0:00,西南,23,2025/12/18
1001892,op1001693,1,0,62,A,2025/12/18,2025/12/18,5,2025/12/18 0:00,华东,62,2025/12/18
1001896,op1001697,0,1,64,B,2025/12/04,2025/12/18,4,2025/12/18 0:00,华东,37,2025/12/18
1000617,op1000418,0,0,28,A,2025/12/18,2025/12/18,2,2025/12/18 0:00,华东,35,2025/12/18
1002410,op1002211,1,1,31,B,2025/12/18,2025/12/18,1,2025/12/18 0:00,西南,83,2025/12/18
